Algorithm,Processors,Size(bytes),Avg_Latency(us)
0,32,8192,26.00
0,32,16384,20.09
0,32,32768,29.18
0,32,65536,50.24
0,32,131072,109.90
0,32,262144,262.28
0,32,524288,523.04
0,32,1048576,1037.71
0,48,1,14.43
0,48,2,5.33
0,48,4,3.43
0,48,8,3.38
0,48,16,7.55
0,48,32,2.66
0,48,64,23.86
0,48,128,12.10
0,48,256,13.41
0,48,512,13.12
0,48,1024,15.36
0,48,2048,18.94
0,48,4096,27.93
0,48,8192,33.42
0,48,16384,24.32
0,48,32768,29.82
0,48,65536,59.15
0,48,131072,138.22
0,48,262144,295.97
0,48,524288,521.70
0,48,1048576,1029.26
0,64,1,3.11
0,64,2,6.42
0,64,4,2.07
0,64,8,1.40
0,64,16,2.27
0,64,32,2.52
0,64,64,3.63
0,64,128,10.85
0,64,256,18.79
0,64,512,13.07
0,64,1024,10.81
0,64,2048,15.66
0,64,4096,34.99
0,64,8192,33.57
0,64,16384,29.75
0,64,32768,42.13
0,64,65536,69.58
0,64,131072,172.49
0,64,262144,299.04
0,64,524288,713.28
0,64,1048576,1217.54
0,96,1,3.60
0,96,2,8.70
0,96,4,3.33
0,96,8,2.45
0,96,16,2.01
0,96,32,2.77
0,96,64,3.13
0,96,128,13.12
0,96,256,18.51
0,96,512,17.37
0,96,1024,24.60
0,96,2048,24.02
0,96,4096,54.04
0,96,8192,42.47
0,96,16384,33.78
0,96,32768,47.08
0,96,65536,80.67
0,96,131072,209.10
0,96,262144,443.11
0,96,524288,958.73
0,96,1048576,1542.86
0,128,1,3.55
0,128,2,21.86
0,128,4,3.86
0,128,8,4.79
0,128,16,4.92
0,128,32,4.79
0,128,64,5.83
0,128,128,16.46
0,128,256,24.76
0,128,512,22.88
0,128,1024,35.52
0,128,2048,35.71
0,128,4096,47.24
0,128,8192,63.56
0,128,16384,108.62
0,128,32768,174.93
0,128,65536,122.47
0,128,131072,265.55
0,128,262144,506.24
0,128,524288,1113.31
0,128,1048576,1715.16
0,176,1,96.54
0,176,2,17.42
0,176,4,8.28
0,176,8,4.55
0,176,16,5.57
0,176,32,6.11
0,176,64,27.08
0,176,128,25.45
0,176,256,139.44
0,176,512,24.20
0,176,1024,22.39
0,176,2048,32.70
0,176,4096,66.61
0,176,8192,80.30
0,176,16384,132.11
0,176,32768,355.99
0,176,65536,116.15
0,176,131072,237.77
0,176,262144,528.25
0,176,524288,1034.37
0,176,1048576,1864.65
0,224,1,36.06
0,224,2,16.66
0,224,4,10.28
0,224,8,12.15
0,224,16,15.57
0,224,32,10.61
0,224,64,11.10
0,224,128,17.08
0,224,256,22.04
0,224,512,51.54
0,224,1024,26.43
0,224,2048,42.29
0,224,4096,60.46
0,224,8192,105.86
0,224,16384,177.46
0,224,32768,365.13
0,224,65536,128.10
0,224,131072,222.33
0,224,262144,464.62
0,224,524288,942.65
0,224,1048576,1755.33
0,256,1,1.83
0,256,2,2.54
0,256,4,1.08
0,256,8,1.26
0,256,16,1.13
0,256,32,1.36
0,256,64,0.94
0,256,128,14.44
0,256,256,23.56
0,256,512,13.87
0,256,1024,20.95
0,256,2048,33.64
0,256,4096,44.84
0,256,8192,54.12
0,256,16384,162.31
0,256,32768,59.39
0,256,65536,94.43
0,256,131072,198.36
0,256,262144,473.12
0,256,524288,981.11
0,256,1048576,1706.06
1,2,1,9.64
1,2,2,0.26
1,2,4,0.17
1,2,8,0.17
1,2,16,0.16
1,2,32,0.16
1,2,64,0.17
1,2,128,1.51
1,2,256,6.39
1,2,512,1.18
1,2,1024,1.48
1,2,2048,1.55
1,2,4096,3.72
1,2,8192,4.96
1,2,16384,5.48
1,2,32768,6.32
1,2,65536,8.69
1,2,131072,19.92
1,2,262144,26.51
1,2,524288,47.90
1,2,1048576,93.43
1,4,1,1.45
1,4,2,0.23
1,4,4,0.16
1,4,8,0.15
1,4,16,0.16
1,4,32,1.08
1,4,64,0.15
1,4,128,2.56
1,4,256,4.11
1,4,512,3.05
1,4,1024,4.83
1,4,2048,5.00
1,4,4096,7.39
1,4,8192,9.91
1,4,16384,5.61
1,4,32768,5.93
1,4,65536,11.16
1,4,131072,20.71
1,4,262144,44.72
1,4,524288,84.80
1,4,1048576,207.34
1,8,1,1120.13
1,8,2,0.76
1,8,4,2.38
1,8,8,1.13
1,8,16,1.70
1,8,32,2.14
1,8,64,1.10
1,8,128,9.19
1,8,256,6.93
1,8,512,9.85
1,8,1024,7.41
1,8,2048,18.61
1,8,4096,17.08
1,8,8192,20.36
1,8,16384,9.18
1,8,32768,12.67
1,8,65536,23.98
1,8,131072,43.63
1,8,262144,105.40
1,8,524288,254.40
1,8,1048576,450.97
1,16,1,12.12
1,16,2,4.30
1,16,4,5.26
1,16,8,0.66
1,16,16,1.12
1,16,32,1.17
1,16,64,1.57
1,16,128,21.10
1,16,256,15.94
1,16,512,16.14
1,16,1024,16.14
1,16,2048,18.62
1,16,4096,37.18
1,16,8192,37.09
1,16,16384,12.61
1,16,32768,17.32
1,16,65536,47.65
1,16,131072,93.48
1,16,262144,227.34
1,16,524288,530.47
1,16,1048576,953.24
1,32,1,15.65
1,32,2,5.72
1,32,4,8.79
1,32,8,3.31
1,32,16,3.59
1,32,32,3.37
1,32,64,4.48
1,32,128,25.42
1,32,256,27.47
1,32,512,33.47
1,32,1024,34.18
1,32,2048,47.39
1,32,4096,66.18
1,32,8192,78.58
1,32,16384,20.28
1,32,32768,55.34
1,32,65536,107.80
1,32,131072,237.34
1,32,262144,470.93
1,32,524288,960.00
1,32,1048576,1832.15
1,48,1,140.90
1,48,2,9.98
1,48,4,5.98
1,48,8,5.83
1,48,16,5.97
1,48,32,6.32
1,48,64,7.78
1,48,128,44.35
1,48,256,39.56
1,48,512,53.69
1,48,1024,56.42
1,48,2048,73.40
1,48,4096,99.54
1,48,8192,129.61
1,48,16384,38.93
1,48,32768,74.50
1,48,65536,170.74
1,48,131072,404.94
1,48,262144,733.34
1,48,524288,1575.19
1,48,1048576,3051.16
1,64,1,14.06
1,64,2,16.90
1,64,4,5.14
1,64,8,4.44
1,64,16,5.06
1,64,32,6.85
1,64,64,13.08
1,64,128,77.57
1,64,256,73.15
1,64,512,53.85
1,64,1024,57.98
1,64,2048,73.35
1,64,4096,138.84
1,64,8192,158.14
1,64,16384,52.73
1,64,32768,89.34
1,64,65536,215.50
1,64,131072,461.53
1,64,262144,1042.41
1,64,524288,2209.40
1,64,1048576,4206.23
1,96,1,18.34
1,96,2,109.49
1,96,4,14.30
1,96,8,9.67
1,96,16,9.78
1,96,32,14.38
1,96,64,13.86
1,96,128,111.03
1,96,256,92.13
1,96,512,86.13
1,96,1024,109.59
1,96,2048,152.63
1,96,4096,206.61
1,96,8192,271.09
1,96,16384,94.90
1,96,32768,164.85
1,96,65536,427.62
1,96,131072,918.79
1,96,262144,2154.97
1,96,524288,5350.30
1,96,1048576,8784.07
1,128,1,13.17
1,128,2,109.43
1,128,4,18.30
1,128,8,14.66
1,128,16,18.40
1,128,32,17.31
1,128,64,20.15
1,128,128,146.55
1,128,256,120.79
1,128,512,111.36
1,128,1024,152.65
1,128,2048,221.20
1,128,4096,291.21
1,128,8192,370.10
1,128,16384,120.97
1,128,32768,284.00
1,128,65536,680.61
1,128,131072,1710.74
1,128,262144,3389.88
1,128,524288,7961.20
1,128,1048576,13583.51
1,176,1,6.33
1,176,2,153.61
1,176,4,22.61
1,176,8,22.75
1,176,16,24.55
1,176,32,29.05
1,176,64,30.81
1,176,128,228.82
1,176,256,183.70
1,176,512,153.86
1,176,1024,197.30
1,176,2048,292.53
1,176,4096,392.45
1,176,8192,490.77
1,176,16384,112.24
1,176,32768,201.71
1,176,65536,608.20
1,176,131072,1183.81
1,176,262144,2903.03
1,176,524288,6817.29
1,176,1048576,10439.30
1,224,1,1.74
1,224,2,150.89
1,224,4,60.56
1,224,8,35.63
1,224,16,38.97
1,224,32,48.99
1,224,64,41.34
1,224,128,219.95
1,224,256,252.34
1,224,512,207.73
1,224,1024,217.82
1,224,2048,296.24
1,224,4096,466.41
1,224,8192,554.70
1,224,16384,133.36
1,224,32768,282.75
1,224,65536,581.01
1,224,131072,1240.75
1,224,262144,3496.56
1,224,524288,6306.86
1,224,1048576,12784.36
1,256,1,50.03
1,256,2,35.41
1,256,4,34.70
1,256,8,35.13
1,256,16,35.66
1,256,32,36.86
1,256,64,50.50
1,256,128,184.65
1,256,256,359.60
1,256,512,196.15
1,256,1024,257.32
1,256,2048,278.74
1,256,4096,498.95
1,256,8192,634.02
1,256,16384,153.14
1,256,32768,217.75
1,256,65536,685.15
1,256,131072,1689.01
1,256,262144,2759.27
1,256,524288,5694.28
1,256,1048576,12932.85
2,2,1,3.94
2,2,2,0.89
2,2,4,0.22
2,2,8,0.18
2,2,16,0.18
2,2,32,0.19
2,2,64,0.21
2,2,128,9.36
2,2,256,12.49
2,2,512,1.38
2,2,1024,1.30
2,2,2048,1.41
2,2,4096,4.37
2,2,8192,5.12
2,2,16384,5.55
2,2,32768,6.63
2,2,65536,8.51
2,2,131072,14.38
2,2,262144,30.18
2,2,524288,54.17
2,2,1048576,102.72
2,4,1,1.61
2,4,2,0.28
2,4,4,0.22
2,4,8,0.19
2,4,16,0.18
2,4,32,0.82
2,4,64,0.18
2,4,128,3.14
2,4,256,4.88
2,4,512,2.83
2,4,1024,4.18
2,4,2048,5.02
2,4,4096,7.52
2,4,8192,9.87
2,4,16384,5.48
2,4,32768,6.29
2,4,65536,10.95
2,4,131072,23.52
2,4,262144,47.73
2,4,524288,92.55
2,4,1048576,193.12
2,8,1,4.10
2,8,2,0.94
2,8,4,3.92
2,8,8,0.93
2,8,16,0.89
2,8,32,1.74
2,8,64,1.06
2,8,128,7.66
2,8,256,5.40
2,8,512,9.36
2,8,1024,5.06
2,8,2048,12.87
2,8,4096,13.51
2,8,8192,16.55
2,8,16384,12.06
2,8,32768,15.27
2,8,65536,32.80
2,8,131072,51.22
2,8,262144,103.69
2,8,524288,256.12
2,8,1048576,568.55
2,16,1,1266.49
2,16,2,3.62
2,16,4,1.42
2,16,8,1.62
2,16,16,1.45
2,16,32,1.51
2,16,64,2.49
2,16,128,7.71
2,16,256,7.47
2,16,512,8.03
2,16,1024,10.52
2,16,2048,12.24
2,16,4096,19.44
2,16,8192,24.07
2,16,16384,25.14
2,16,32768,34.68
2,16,65536,50.87
2,16,131072,98.00
2,16,262144,212.80
2,16,524288,464.09
2,16,1048576,973.15
2,32,1,6.50
2,32,2,5.06
2,32,4,2.49
2,32,8,1.71
2,32,16,1.70
2,32,32,2.07
2,32,64,2.40
2,32,128,18.46
2,32,256,12.53
2,32,512,18.58
2,32,1024,15.26
2,32,2048,23.46
2,32,4096,32.36
2,32,8192,36.32
2,32,16384,36.11
2,32,32768,49.83
2,32,65536,87.40
2,32,131072,147.71
2,32,262144,300.27
2,32,524288,605.43
2,32,1048576,1216.40
2,48,1,16.35
2,48,2,11.79
2,48,4,4.93
2,48,8,16.76
2,48,16,4.16
2,48,32,8.43
2,48,64,4.38
2,48,128,16.04
2,48,256,20.85
2,48,512,20.61
2,48,1024,23.45
2,48,2048,29.50
2,48,4096,42.60
2,48,8192,53.09
2,48,16384,52.59
2,48,32768,73.54
2,48,65536,112.31
2,48,131072,202.20
2,48,262144,395.58
2,48,524288,1129.89
2,48,1048576,1519.72
2,64,1,4.40
2,64,2,12.74
2,64,4,3.49
2,64,8,4.07
2,64,16,3.25
2,64,32,3.50
2,64,64,8.67
2,64,128,32.42
2,64,256,26.76
2,64,512,23.55
2,64,1024,28.29
2,64,2048,27.93
2,64,4096,47.28
2,64,8192,58.71
2,64,16384,68.46
2,64,32768,89.14
2,64,65536,127.20
2,64,131072,249.05
2,64,262144,467.66
2,64,524288,930.02
2,64,1048576,1806.24
2,96,1,6.78
2,96,2,41.02
2,96,4,7.01
2,96,8,6.47
2,96,16,6.69
2,96,32,7.76
2,96,64,8.26
2,96,128,50.96
2,96,256,141.92
2,96,512,39.15
2,96,1024,52.70
2,96,2048,57.49
2,96,4096,68.96
2,96,8192,83.08
2,96,16384,88.19
2,96,32768,118.88
2,96,65536,172.92
2,96,131072,383.40
2,96,262144,703.72
2,96,524288,1284.89
2,96,1048576,2594.28
2,128,1,7.60
2,128,2,46.29
2,128,4,9.34
2,128,8,6.83
2,128,16,7.78
2,128,32,8.71
2,128,64,10.12
2,128,128,66.31
2,128,256,48.66
2,128,512,46.26
2,128,1024,56.13
2,128,2048,68.14
2,128,4096,88.69
2,128,8192,112.63
2,128,16384,116.50
2,128,32768,173.77
2,128,65536,228.74
2,128,131072,434.83
2,128,262144,837.27
2,128,524288,1678.57
2,128,1048576,3156.07
2,176,1,145.56
2,176,2,43.72
2,176,4,15.61
2,176,8,11.47
2,176,16,11.70
2,176,32,13.41
2,176,64,14.66
2,176,128,232.22
2,176,256,550.59
2,176,512,60.94
2,176,1024,77.61
2,176,2048,101.60
2,176,4096,1275.41
2,176,8192,173.22
2,176,16384,196.78
2,176,32768,231.89
2,176,65536,329.15
2,176,131072,583.59
2,176,262144,1117.13
2,176,524288,2163.49
2,176,1048576,4259.11
2,224,1,4970.49
2,224,2,61.08
2,224,4,23.26
2,224,8,19.63
2,224,16,19.04
2,224,32,21.30
2,224,64,23.28
2,224,128,141.73
2,224,256,106.39
2,224,512,89.12
2,224,1024,92.98
2,224,2048,131.58
2,224,4096,198.90
2,224,8192,240.69
2,224,16384,256.58
2,224,32768,269.58
2,224,65536,408.00
2,224,131072,757.50
2,224,262144,1397.17
2,224,524288,2715.30
2,224,1048576,5222.12
2,256,1,15.41
2,256,2,11.97
2,256,4,9.38
2,256,8,9.07
2,256,16,9.39
2,256,32,9.83
2,256,64,10.16
2,256,128,79.79
2,256,256,192.14
2,256,512,80.25
2,256,1024,108.06
2,256,2048,109.73
2,256,4096,212.65
2,256,8192,264.50
2,256,16384,280.78
2,256,32768,296.60
2,256,65536,451.09
2,256,131072,849.22
2,256,262144,1474.65
2,256,524288,2864.23
2,256,1048576,5682.56
5,2,1,5.76
5,2,2,1.08
5,2,4,0.20
5,2,8,0.20
5,2,16,0.19
5,2,32,0.20
5,2,64,0.18
5,2,128,1.32
5,2,256,7.28
5,2,512,1.36
5,2,1024,1.25
5,2,2048,1.50
5,2,4096,4.13
5,2,8192,4.71
5,2,16384,5.64
5,2,32768,5.70
5,2,65536,7.42
5,2,131072,14.52
5,2,262144,25.89
5,2,524288,43.01
5,2,1048576,84.12
5,4,1,0.93
5,4,2,0.30
5,4,4,0.22
5,4,8,0.19
5,4,16,0.20
5,4,32,0.81
5,4,64,0.23
5,4,128,2.77
5,4,256,3.05
5,4,512,3.01
5,4,1024,2.94
5,4,2048,5.50
5,4,4096,8.09
5,4,8192,14.30
5,4,16384,7.73
5,4,32768,10.09
5,4,65536,14.17
5,4,131072,25.65
5,4,262144,47.69
5,4,524288,76.15
5,4,1048576,180.73
5,8,1,4.90
5,8,2,0.80
5,8,4,1.98
5,8,8,0.81
5,8,16,0.65
5,8,32,1.63
5,8,64,0.93
5,8,128,13.09
5,8,256,5.40
5,8,512,8.17
5,8,1024,9.02
5,8,2048,14.10
5,8,4096,14.22
5,8,8192,18.25
5,8,16384,14.81
5,8,32768,21.90
5,8,65536,39.29
5,8,131072,73.21
5,8,262144,121.75
5,8,524288,249.24
5,8,1048576,510.21
5,16,1,3.32
5,16,2,2.20
5,16,4,1.25
5,16,8,1.56
5,16,16,1.32
5,16,32,1.44
5,16,64,1.89
5,16,128,14.39
5,16,256,8.88
5,16,512,7.51
5,16,1024,12.77
5,16,2048,13.99
5,16,4096,19.56
5,16,8192,23.40
5,16,16384,24.84
5,16,32768,35.59
5,16,65536,77.60
5,16,131072,135.91
5,16,262144,277.69
5,16,524288,546.75
5,16,1048576,1004.84
5,32,1,6.10
5,32,2,3.49
5,32,4,1.73
5,32,8,1.68
5,32,16,1.88
5,32,32,2.11
5,32,64,3.77
5,32,128,10.27
5,32,256,12.10
5,32,512,11.49
5,32,1024,16.04
5,32,2048,19.39
5,32,4096,26.98
5,32,8192,35.47
5,32,16384,43.64
5,32,32768,67.69
5,32,65536,128.01
5,32,131072,247.75
5,32,262144,502.35
5,32,524288,947.00
5,32,1048576,1886.39
5,48,1,23.21
5,48,2,4.67
5,48,4,5.06
5,48,8,3.28
5,48,16,3.23
5,48,32,5.32
5,48,64,15.81
5,48,128,13.54
5,48,256,16.03
5,48,512,17.25
5,48,1024,16.31
5,48,2048,24.56
5,48,4096,35.32
5,48,8192,44.71
5,48,16384,53.23
5,48,32768,101.96
5,48,65536,169.66
5,48,131072,322.25
5,48,262144,642.44
5,48,524288,1268.38
5,48,1048576,2588.74
5,64,1,3.04
5,64,2,21.12
5,64,4,2.58
5,64,8,2.27
5,64,16,2.38
5,64,32,2.54
5,64,64,4.73
5,64,128,12.56
5,64,256,15.78
5,64,512,15.51
5,64,1024,17.84
5,64,2048,21.03
5,64,4096,36.74
5,64,8192,45.80
5,64,16384,69.86
5,64,32768,111.32
5,64,65536,214.24
5,64,131072,423.92
5,64,262144,791.26
5,64,524288,1556.63
5,64,1048576,3171.44
5,96,1,4.91
5,96,2,19.73
5,96,4,3.45
5,96,8,3.82
5,96,16,3.19
5,96,32,3.76
5,96,64,4.71
5,96,128,15.13
5,96,256,24.07
5,96,512,21.13
5,96,1024,32.26
5,96,2048,32.30
5,96,4096,44.62
5,96,8192,55.70
5,96,16384,79.96
5,96,32768,153.54
5,96,65536,252.56
5,96,131072,524.22
5,96,262144,1112.47
5,96,524288,1649.07
5,96,1048576,3525.70
5,128,1,7.00
5,128,2,20.79
5,128,4,4.94
5,128,8,3.03
5,128,16,4.42
5,128,32,4.81
5,128,64,5.86
5,128,128,17.03
5,128,256,25.80
5,128,512,26.61
5,128,1024,34.95
5,128,2048,36.27
5,128,4096,46.68
5,128,8192,65.58
5,128,16384,97.81
5,128,32768,181.43
5,128,65536,344.06
5,128,131072,656.41
5,128,262144,1336.15
5,128,524288,2239.53
5,128,1048576,4373.16
5,176,1,525.16
5,176,2,9.12
5,176,4,7.25
5,176,8,7.19
5,176,16,4.47
5,176,32,6.70
5,176,64,11.24
5,176,128,15.83
5,176,256,26.49
5,176,512,27.42
5,176,1024,27.57
5,176,2048,4918.33
5,176,4096,61.38
5,176,8192,77.67
5,176,16384,146.81
5,176,32768,485.01
5,176,65536,491.04
5,176,131072,1060.98
5,176,262144,1351.56
5,176,524288,3174.29
5,176,1048576,4948.18
5,224,1,85.29
5,224,2,20.60
5,224,4,11.67
5,224,8,10.35
5,224,16,11.45
5,224,32,11.46
5,224,64,13.43
5,224,128,16.03
5,224,256,21.64
5,224,512,21.20
5,224,1024,34.15
5,224,2048,37.08
5,224,4096,65.51
5,224,8192,110.42
5,224,16384,200.14
5,224,32768,238.82
5,224,65536,468.64
5,224,131072,1886.03
5,224,262144,2611.69
5,224,524288,3963.36
5,224,1048576,14347.31
5,256,1,5.57
5,256,2,4.07
5,256,4,5.06
5,256,8,6.43
5,256,16,4.97
5,256,32,4.36
5,256,64,8.07
5,256,128,18.90
5,256,256,52.78
5,256,512,25.73
5,256,1024,27.82
5,256,2048,33.99
5,256,4096,72.98
5,256,8192,114.21
5,256,16384,206.50
5,256,32768,460.82
5,256,65536,1105.96
5,256,131072,2343.60
5,256,262144,4299.76
5,256,524288,5576.94
5,256,1048576,13004.08
