Algorithm,Processors,Size(bytes),Avg_Latency(us)
5,12,524288,264.82
5,12,1048576,548.25
5,16,1,4.60
5,16,2,1.78
5,16,4,4.20
5,16,8,1.40
5,16,16,1.45
5,16,32,1.94
5,16,64,1.66
5,16,128,11.26
5,16,256,10.91
5,16,512,11.89
5,16,1024,13.00
5,16,2048,19.52
5,16,4096,33.74
5,16,8192,39.31
5,16,16384,30.23
5,16,32768,32.46
5,16,65536,52.50
5,16,131072,100.71
5,16,262144,188.71
5,16,524288,366.54
5,16,1048576,723.42
5,20,1,58.61
5,20,2,6.80
5,20,4,3.61
5,20,8,3.23
5,20,16,3.93
5,20,32,4.19
5,20,64,5.09
5,20,128,15.13
5,20,256,17.28
5,20,512,14.58
5,20,1024,18.90
5,20,2048,23.25
5,20,4096,39.16
5,20,8192,50.63
5,20,16384,29.21
5,20,32768,41.15
5,20,65536,70.21
5,20,131072,124.20
5,20,262144,237.31
5,20,524288,458.17
5,20,1048576,853.70
5,24,1,51.61
5,24,2,10.51
5,24,4,6.60
5,24,8,3.91
5,24,16,4.03
5,24,32,4.59
5,24,64,8.82
5,24,128,16.79
5,24,256,20.96
5,24,512,17.27
5,24,1024,23.15
5,24,2048,24.17
5,24,4096,67.69
5,24,8192,69.47
5,24,16384,33.63
5,24,32768,45.88
5,24,65536,75.83
5,24,131072,135.20
5,24,262144,258.80
5,24,524288,499.28
5,24,1048576,940.73
5,28,1,54.94
5,28,2,8.54
5,28,4,6.50
5,28,8,3.23
5,28,16,3.77
5,28,32,3.45
5,28,64,6.61
5,28,128,16.62
5,28,256,23.07
5,28,512,16.90
5,28,1024,23.85
5,28,2048,27.95
5,28,4096,51.51
5,28,8192,66.89
5,28,16384,37.02
5,28,32768,50.61
5,28,65536,86.59
5,28,131072,149.44
5,28,262144,270.95
5,28,524288,539.39
5,28,1048576,1002.16
5,32,1,9556.27
5,32,2,10.51
5,32,4,5.03
5,32,8,2.58
5,32,16,2.33
5,32,32,2.68
5,32,64,4.24
5,32,128,15.06
5,32,256,14.69
5,32,512,18.62
5,32,1024,20.53
5,32,2048,35.79
5,32,4096,43.17
5,32,8192,58.02
5,32,16384,32.88
5,32,32768,44.31
5,32,65536,80.19
5,32,131072,147.67
5,32,262144,280.01
5,32,524288,544.67
5,32,1048576,1043.27
5,36,1,8356.76
5,36,2,5.81
5,36,4,6.62
5,36,8,4.11
5,36,16,3.80
5,36,32,4.22
5,36,64,6.69
5,36,128,17.50
5,36,256,16.76
5,36,512,22.95
5,36,1024,22.30
5,36,2048,36.21
5,36,4096,54.91
5,36,8192,61.02
5,36,16384,37.12
5,36,32768,51.94
5,36,65536,90.63
5,36,131072,171.66
5,36,262144,324.40
5,36,524288,637.70
5,36,1048576,1273.67
5,40,1,1426.05
5,40,2,4.59
5,40,4,7.23
5,40,8,5.35
5,40,16,3.75
5,40,32,4.06
5,40,64,6.37
5,40,128,17.41
5,40,256,17.44
5,40,512,21.43
5,40,1024,22.46
5,40,2048,37.54
5,40,4096,45.71
5,40,8192,62.13
5,40,16384,39.69
5,40,32768,54.55
5,40,65536,99.28
5,40,131072,213.18
5,40,262144,427.17
5,40,524288,834.29
5,40,1048576,1615.66
5,44,1,1734.76
5,44,2,16.32
5,44,4,6.99
5,44,8,4.40
5,44,16,3.26
5,44,32,3.37
5,44,64,5.44
5,44,128,16.03
5,44,256,16.28
5,44,512,20.94
5,44,1024,22.81
5,44,2048,38.77
5,44,4096,46.52
5,44,8192,67.31
5,44,16384,40.58
5,44,32768,57.78
5,44,65536,104.13
5,44,131072,215.31
5,44,262144,415.22
5,44,524288,840.63
5,44,1048576,1649.56
5,48,1,1640.50
5,48,2,14.60
5,48,4,7.11
5,48,8,4.66
5,48,16,3.30
5,48,32,3.97
5,48,64,5.32
5,48,128,16.80
5,48,256,17.97
5,48,512,22.12
5,48,1024,23.82
5,48,2048,40.61
5,48,4096,48.51
5,48,8192,65.60
5,48,16384,42.14
5,48,32768,59.01
5,48,65536,115.85
5,48,131072,219.61
5,48,262144,450.67
5,48,524288,888.44
5,48,1048576,1738.82
0,4,1,2.71
0,4,2,0.37
0,4,4,0.39
0,4,8,0.50
0,4,16,0.29
0,4,32,0.37
0,4,64,0.42
0,4,128,4.61
0,4,256,7.71
0,4,512,4.61
0,4,1024,9.33
0,4,2048,9.49
0,4,4096,15.65
0,4,8192,22.84
0,4,16384,5.43
0,4,32768,9.16
0,4,65536,13.93
0,4,131072,27.23
0,4,262144,56.53
0,4,524288,120.30
0,4,1048576,260.36
0,8,1,1.00
0,8,2,0.61
0,8,4,2.30
0,8,8,0.76
0,8,16,0.78
0,8,32,0.85
0,8,64,0.99
0,8,128,7.61
0,8,256,7.60
0,8,512,7.61
0,8,1024,16.40
0,8,2048,11.82
0,8,4096,24.71
0,8,8192,31.26
0,8,16384,13.46
0,8,32768,18.67
0,8,65536,31.62
0,8,131072,59.08
0,8,262144,116.35
0,8,524288,238.32
0,8,1048576,438.00
0,12,1,30.59
0,12,2,1.42
0,12,4,3.48
0,12,8,2.00
0,12,16,1.86
0,12,32,1.86
0,12,64,1.40
0,12,128,9.58
0,12,256,19.29
0,12,512,12.12
0,12,1024,13.85
0,12,2048,21.31
0,12,4096,31.52
0,12,8192,38.60
0,12,16384,15.72
0,12,32768,25.27
0,12,65536,44.23
0,12,131072,87.18
0,12,262144,171.55
0,12,524288,351.99
0,12,1048576,676.51
0,16,1,7.37
0,16,2,1.76
0,16,4,9.31
0,16,8,1.23
0,16,16,1.45
0,16,32,1.58
0,16,64,1.58
0,16,128,14.85
0,16,256,14.48
0,16,512,16.05
0,16,1024,15.47
0,16,2048,31.64
0,16,4096,47.27
0,16,8192,55.99
0,16,16384,30.91
0,16,32768,43.56
0,16,65536,80.67
0,16,131072,150.46
0,16,262144,275.22
0,16,524288,542.79
0,16,1048576,1262.46
0,20,1,61.47
0,20,2,2.66
0,20,4,5.28
0,20,8,3.12
0,20,16,3.34
0,20,32,2.92
0,20,64,2.69
0,20,128,16.59
0,20,256,21.68
0,20,512,16.21
0,20,1024,20.93
0,20,2048,27.18
0,20,4096,50.01
0,20,8192,66.24
0,20,16384,34.98
0,20,32768,59.63
0,20,65536,113.34
0,20,131072,184.61
0,20,262144,360.22
0,20,524288,706.08
0,20,1048576,2000.90
0,24,1,89.75
0,24,2,4.81
0,24,4,4.13
0,24,8,3.42
0,24,16,3.44
0,24,32,3.26
0,24,64,2.48
0,24,128,17.60
0,24,256,31.54
0,24,512,16.92
0,24,1024,25.27
0,24,2048,27.81
0,24,4096,43.94
0,24,8192,53.25
0,24,16384,25.77
0,24,32768,55.43
0,24,65536,96.63
0,24,131072,187.75
0,24,262144,342.20
0,24,524288,646.85
0,24,1048576,1124.54
0,28,1,138.60
0,28,2,4.59
0,28,4,3.32
0,28,8,2.80
0,28,16,2.70
0,28,32,2.91
0,28,64,3.33
0,28,128,16.84
0,28,256,26.94
0,28,512,16.02
0,28,1024,22.54
0,28,2048,25.10
0,28,4096,38.16
0,28,8192,48.69
0,28,16384,26.30
0,28,32768,49.72
0,28,65536,97.98
0,28,131072,174.29
0,28,262144,323.02
0,28,524288,634.67
0,28,1048576,981.45
0,32,1,15.75
0,32,2,34.98
0,32,4,12.78
0,32,8,12.64
0,32,16,13.27
0,32,32,13.33
0,32,64,14.56
0,32,128,11.63
0,32,256,12.89
0,32,512,15.81
0,32,1024,17.51
0,32,2048,54.78
0,32,4096,36.22
0,32,8192,52.39
0,32,16384,22.51
0,32,32768,34.28
0,32,65536,69.99
0,32,131072,157.41
0,32,262144,246.44
0,32,524288,575.39
0,32,1048576,961.23
0,36,1,11.61
0,36,2,13.87
0,36,4,5.08
0,36,8,4.12
0,36,16,5.79
0,36,32,3.81
0,36,64,4.67
0,36,128,14.59
0,36,256,14.57
0,36,512,17.52
0,36,1024,20.61
0,36,2048,65.10
0,36,4096,38.24
0,36,8192,59.43
0,36,16384,23.66
0,36,32768,34.16
0,36,65536,61.86
0,36,131072,130.33
0,36,262144,270.58
0,36,524288,457.33
0,36,1048576,849.57
0,40,1,18.77
0,40,2,15.89
0,40,4,5.01
0,40,8,5.29
0,40,16,3.75
0,40,32,3.95
0,40,64,7.41
0,40,128,16.86
0,40,256,16.67
0,40,512,19.59
0,40,1024,22.65
0,40,2048,64.05
0,40,4096,43.72
0,40,8192,60.23
0,40,16384,32.86
0,40,32768,41.87
0,40,65536,71.65
0,40,131072,143.12
0,40,262144,281.93
0,40,524288,592.63
0,40,1048576,1008.23
0,44,1,9.15
0,44,2,16.98
0,44,4,3.64
0,44,8,4.04
0,44,16,3.41
0,44,32,3.22
0,44,64,5.84
0,44,128,13.90
0,44,256,13.35
0,44,512,15.70
0,44,1024,18.64
0,44,2048,58.39
0,44,4096,38.26
0,44,8192,51.73
0,44,16384,26.02
0,44,32768,36.13
0,44,65536,61.44
0,44,131072,134.67
0,44,262144,253.51
0,44,524288,519.78
0,44,1048576,844.41
0,48,1,8.53
0,48,2,9.35
0,48,4,5.27
0,48,8,4.10
0,48,16,3.29
0,48,32,3.74
0,48,64,3.83
0,48,128,15.25
0,48,256,14.82
0,48,512,17.60
0,48,1024,28.04
0,48,2048,59.33
0,48,4096,41.21
0,48,8192,55.85
0,48,16384,27.44
0,48,32768,37.28
0,48,65536,72.97
0,48,131072,135.34
0,48,262144,288.02
0,48,524288,566.12
0,48,1048576,945.88
1,4,1,1.88
1,4,2,0.31
1,4,4,0.22
1,4,8,0.20
1,4,16,0.24
1,4,32,0.49
1,4,64,0.32
1,4,128,4.75
1,4,256,7.23
1,4,512,5.34
1,4,1024,9.24
1,4,2048,9.81
1,4,4096,17.37
1,4,8192,20.94
1,4,16384,15.34
1,4,32768,10.98
1,4,65536,16.66
1,4,131072,33.01
1,4,262144,63.18
1,4,524288,115.51
1,4,1048576,242.46
1,8,1,0.62
1,8,2,0.72
1,8,4,2.98
1,8,8,0.80
1,8,16,0.73
1,8,32,1.12
1,8,64,1.17
1,8,128,9.97
1,8,256,10.10
1,8,512,10.59
1,8,1024,18.21
1,8,2048,18.23
1,8,4096,27.52
1,8,8192,38.92
1,8,16384,9.82
1,8,32768,16.69
1,8,65536,30.92
1,8,131072,56.68
1,8,262144,117.33
1,8,524288,278.78
1,8,1048576,500.04
1,12,1,32.91
1,12,2,1.84
1,12,4,5.56
1,12,8,1.77
1,12,16,2.17
1,12,32,2.33
1,12,64,1.51
1,12,128,14.79
1,12,256,29.51
1,12,512,24.50
1,12,1024,28.75
1,12,2048,33.42
1,12,4096,45.28
1,12,8192,57.66
1,12,16384,16.28
1,12,32768,24.42
1,12,65536,43.08
1,12,131072,84.11
1,12,262144,151.37
1,12,524288,300.25
1,12,1048576,637.79
1,16,1,0.73
1,16,2,0.74
1,16,4,7.85
1,16,8,0.70
1,16,16,1.42
1,16,32,1.65
1,16,64,2.00
1,16,128,19.98
1,16,256,19.67
1,16,512,21.55
1,16,1024,21.73
1,16,2048,30.89
1,16,4096,54.85
1,16,8192,66.06
1,16,16384,26.99
1,16,32768,35.01
1,16,65536,50.15
1,16,131072,102.23
1,16,262144,221.43
1,16,524288,504.88
1,16,1048576,992.22
1,20,1,56.45
1,20,2,4.34
1,20,4,6.08
1,20,8,3.11
1,20,16,3.89
1,20,32,4.73
1,20,64,2.85
1,20,128,27.93
1,20,256,28.82
1,20,512,29.04
1,20,1024,34.30
1,20,2048,43.05
1,20,4096,78.79
1,20,8192,91.61
1,20,16384,22.24
1,20,32768,50.86
1,20,65536,106.30
1,20,131072,205.78
1,20,262144,380.94
1,20,524288,763.81
1,20,1048576,1375.95
1,24,1,42.99
1,24,2,11.64
1,24,4,6.87
1,24,8,3.82
1,24,16,4.60
1,24,32,4.50
1,24,64,1.94
1,24,128,27.13
1,24,256,38.79
1,24,512,29.43
1,24,1024,41.36
1,24,2048,46.89
1,24,4096,86.56
1,24,8192,105.23
1,24,16384,32.83
1,24,32768,62.62
1,24,65536,133.66
1,24,131072,271.34
1,24,262144,571.01
1,24,524288,997.51
1,24,1048576,2124.92
1,28,1,20.37
1,28,2,13.87
1,28,4,2.21
1,28,8,4.44
1,28,16,3.96
1,28,32,5.12
1,28,64,2.66
1,28,128,35.79
1,28,256,46.95
1,28,512,37.09
1,28,1024,56.90
1,28,2048,59.39
1,28,4096,103.30
1,28,8192,127.78
1,28,16384,31.88
1,28,32768,60.45
1,28,65536,116.07
1,28,131072,229.90
1,28,262144,396.92
1,28,524288,805.03
1,28,1048576,1723.86
1,32,1,3.82
1,32,2,8.22
1,32,4,14.63
1,32,8,3.90
1,32,16,3.43
1,32,32,3.65
1,32,64,8.07
1,32,128,39.42
1,32,256,38.19
1,32,512,45.99
1,32,1024,64.39
1,32,2048,77.49
1,32,4096,105.18
1,32,8192,145.97
1,32,16384,24.10
1,32,32768,54.54
1,32,65536,104.35
1,32,131072,193.16
1,32,262144,383.63
1,32,524288,900.93
1,32,1048576,1493.42
1,36,1,7.59
1,36,2,5.77
1,36,4,16.16
1,36,8,4.57
1,36,16,4.86
1,36,32,5.40
1,36,64,10.10
1,36,128,46.36
1,36,256,41.96
1,36,512,50.24
1,36,1024,57.14
1,36,2048,81.80
1,36,4096,126.66
1,36,8192,153.43
1,36,16384,33.00
1,36,32768,65.45
1,36,65536,115.79
1,36,131072,198.03
1,36,262144,380.33
1,36,524288,813.89
1,36,1048576,1442.39
1,40,1,4.14
1,40,2,7.07
1,40,4,29.87
1,40,8,4.92
1,40,16,4.87
1,40,32,4.75
1,40,64,7.87
1,40,128,53.15
1,40,256,47.06
1,40,512,55.57
1,40,1024,66.21
1,40,2048,99.05
1,40,4096,128.52
1,40,8192,180.62
1,40,16384,33.54
1,40,32768,62.37
1,40,65536,118.94
1,40,131072,217.38
1,40,262144,428.75
1,40,524288,919.70
1,40,1048576,1571.75
1,44,1,6.44
1,44,2,12.32
1,44,4,14.82
1,44,8,6.13
1,44,16,4.37
1,44,32,5.03
1,44,64,9.47
1,44,128,46.44
1,44,256,46.54
1,44,512,56.84
1,44,1024,69.76
1,44,2048,97.18
1,44,4096,124.03
1,44,8192,175.37
1,44,16384,38.01
1,44,32768,70.66
1,44,65536,132.57
1,44,131072,215.57
1,44,262144,444.23
1,44,524288,921.47
1,44,1048576,1670.28
1,48,1,5.88
1,48,2,7.24
1,48,4,16.95
1,48,8,5.94
1,48,16,5.51
1,48,32,12.24
1,48,64,8.59
1,48,128,48.45
1,48,256,56.26
1,48,512,59.15
1,48,1024,72.09
1,48,2048,104.11
1,48,4096,133.40
1,48,8192,179.72
1,48,16384,42.64
1,48,32768,82.47
1,48,65536,146.47
1,48,131072,247.22
1,48,262144,486.21
1,48,524288,966.54
1,48,1048576,1947.38
2,4,1,1.62
2,4,2,0.31
2,4,4,0.22
2,4,8,0.22
2,4,16,0.22
2,4,32,0.36
2,4,64,0.29
2,4,128,4.81
2,4,256,11.80
2,4,512,4.81
2,4,1024,7.00
2,4,2048,9.67
2,4,4096,16.90
2,4,8192,20.52
2,4,16384,6.49
2,4,32768,10.40
2,4,65536,15.61
2,4,131072,28.50
2,4,262144,52.41
2,4,524288,116.64
2,4,1048576,224.83
2,8,1,3.56
2,8,2,0.62
2,8,4,2.92
2,8,8,1.27
2,8,16,0.60
2,8,32,0.74
2,8,64,0.81
2,8,128,7.64
2,8,256,7.56
2,8,512,8.77
2,8,1024,12.69
2,8,2048,13.93
2,8,4096,24.12
2,8,8192,30.27
2,8,16384,12.58
2,8,32768,17.75
2,8,65536,28.85
2,8,131072,61.27
2,8,262144,103.90
2,8,524288,204.56
2,8,1048576,390.85
2,12,1,31.93
2,12,2,1.86
2,12,4,3.42
2,12,8,1.68
2,12,16,1.74
2,12,32,1.79
2,12,64,2.38
2,12,128,9.99
2,12,256,20.75
2,12,512,15.48
2,12,1024,16.82
2,12,2048,21.95
2,12,4096,30.73
2,12,8192,38.07
2,12,16384,18.35
2,12,32768,24.71
2,12,65536,40.35
2,12,131072,66.93
2,12,262144,132.52
2,12,524288,263.40
2,12,1048576,535.88
2,16,1,3.74
2,16,2,1.72
2,16,4,6.82
2,16,8,2.33
2,16,16,1.27
2,16,32,1.01
2,16,64,1.93
2,16,128,11.68
2,16,256,11.51
2,16,512,11.83
2,16,1024,12.36
2,16,2048,21.45
2,16,4096,34.68
2,16,8192,40.23
2,16,16384,28.02
2,16,32768,36.48
2,16,65536,63.63
2,16,131072,107.82
2,16,262144,205.58
2,16,524288,437.80
2,16,1048576,845.46
2,20,1,63.00
2,20,2,5.46
2,20,4,5.28
2,20,8,4.50
2,20,16,4.06
2,20,32,3.85
2,20,64,8.18
2,20,128,15.22
2,20,256,19.07
2,20,512,15.13
2,20,1024,20.76
2,20,2048,25.06
2,20,4096,45.62
2,20,8192,52.47
2,20,16384,29.13
2,20,32768,40.98
2,20,65536,68.55
2,20,131072,124.68
2,20,262144,220.53
2,20,524288,452.41
2,20,1048576,842.50
2,24,1,45.22
2,24,2,9.39
2,24,4,4.79
2,24,8,5.91
2,24,16,6.21
2,24,32,6.32
2,24,64,8.54
2,24,128,24.14
2,24,256,25.80
2,24,512,19.11
2,24,1024,28.13
2,24,2048,33.06
2,24,4096,58.52
2,24,8192,71.66
2,24,16384,44.98
2,24,32768,59.64
2,24,65536,95.92
2,24,131072,162.78
2,24,262144,297.25
2,24,524288,577.80
2,24,1048576,1067.00
2,28,1,322.88
2,28,2,5.72
2,28,4,5.51
2,28,8,3.29
2,28,16,3.68
2,28,32,2.99
2,28,64,5.27
2,28,128,18.81
2,28,256,26.70
2,28,512,18.83
2,28,1024,26.70
2,28,2048,34.18
2,28,4096,54.99
2,28,8192,66.69
2,28,16384,39.81
2,28,32768,50.30
2,28,65536,83.25
2,28,131072,147.55
2,28,262144,283.03
2,28,524288,565.58
2,28,1048576,1043.85
2,32,1,6407.18
2,32,2,5.75
2,32,4,7.73
2,32,8,3.44
2,32,16,2.86
2,32,32,2.49
2,32,64,4.51
2,32,128,25.57
2,32,256,19.21
2,32,512,18.98
2,32,1024,25.88
2,32,2048,43.69
2,32,4096,54.40
2,32,8192,69.82
2,32,16384,38.62
2,32,32768,49.20
2,32,65536,79.40
2,32,131072,151.79
2,32,262144,277.07
2,32,524288,483.44
2,32,1048576,1061.51
2,36,1,2368.04
2,36,2,4.86
2,36,4,11.33
2,36,8,4.67
2,36,16,4.78
2,36,32,4.90
2,36,64,5.52
2,36,128,22.34
2,36,256,19.69
2,36,512,24.74
2,36,1024,28.99
2,36,2048,46.44
2,36,4096,58.13
2,36,8192,76.20
2,36,16384,43.62
2,36,32768,55.23
2,36,65536,87.89
2,36,131072,150.51
2,36,262144,276.36
2,36,524288,566.39
2,36,1048576,1005.96
2,40,1,2613.12
2,40,2,3.95
2,40,4,10.91
2,40,8,5.39
2,40,16,3.90
2,40,32,4.25
2,40,64,5.42
2,40,128,21.56
2,40,256,21.35
2,40,512,24.22
2,40,1024,32.06
2,40,2048,51.08
2,40,4096,60.84
2,40,8192,80.14
2,40,16384,49.26
2,40,32768,59.62
2,40,65536,94.55
2,40,131072,163.08
2,40,262144,300.81
2,40,524288,585.19
2,40,1048576,1109.11
2,44,1,831.19
2,44,2,7.09
2,44,4,10.52
2,44,8,4.48
2,44,16,3.94
2,44,32,4.81
2,44,64,5.66
2,44,128,23.00
2,44,256,21.94
2,44,512,28.49
2,44,1024,31.90
2,44,2048,51.31
2,44,4096,68.54
2,44,8192,83.16
2,44,16384,51.30
2,44,32768,60.61
2,44,65536,94.68
2,44,131072,161.33
2,44,262144,302.37
2,44,524288,596.52
2,44,1048576,1200.69
2,48,1,1646.65
2,48,2,11.87
2,48,4,8.24
2,48,8,3.79
2,48,16,3.71
2,48,32,4.17
2,48,64,5.48
2,48,128,23.60
2,48,256,22.78
2,48,512,30.37
2,48,1024,35.17
2,48,2048,54.12
2,48,4096,68.26
2,48,8192,91.75
2,48,16384,53.95
2,48,32768,62.55
2,48,65536,97.08
2,48,131072,165.08
2,48,262144,308.79
2,48,524288,582.26
2,48,1048576,1177.38
5,4,1,1.50
5,4,2,0.46
5,4,4,0.35
5,4,8,0.34
5,4,16,0.40
5,4,32,1.76
5,4,64,1.65
5,4,128,4.55
5,4,256,7.55
5,4,512,4.62
5,4,1024,7.79
5,4,2048,10.41
5,4,4096,16.66
5,4,8192,22.58
5,4,16384,8.68
5,4,32768,15.56
5,4,65536,19.45
5,4,131072,31.59
5,4,262144,51.72
5,4,524288,100.57
5,4,1048576,200.40
5,8,1,14.60
5,8,2,1.35
5,8,4,5.32
5,8,8,0.93
5,8,16,1.30
5,8,32,1.41
5,8,64,1.50
5,8,128,13.85
5,8,256,12.86
5,8,512,13.20
5,8,1024,26.65
5,8,2048,25.33
5,8,4096,36.26
5,8,8192,57.94
5,8,16384,14.42
5,8,32768,19.91
5,8,65536,31.89
5,8,131072,55.03
5,8,262144,124.84
5,8,524288,207.09
5,8,1048576,406.50
5,12,1,51.57
5,12,2,5.08
5,12,4,3.76
5,12,8,1.94
5,12,16,1.74
5,12,32,2.03
5,12,64,3.32
5,12,128,9.75
5,12,256,22.71
5,12,512,18.11
5,12,1024,18.68
5,12,2048,24.70
5,12,4096,30.86
5,12,8192,39.15
5,12,16384,16.62
5,12,32768,25.41
5,12,65536,40.42
5,12,131072,70.14
5,12,262144,128.05
5,12,524288,271.87
5,12,1048576,577.55
5,16,1,1.83
5,16,2,1.59
5,16,4,5.89
5,16,8,1.23
5,16,16,1.36
5,16,32,1.86
5,16,64,1.84
5,16,128,11.60
5,16,256,14.23
5,16,512,11.84
5,16,1024,13.27
5,16,2048,19.31
5,16,4096,34.31
5,16,8192,39.50
5,16,16384,24.19
5,16,32768,32.72
5,16,65536,56.18
5,16,131072,100.17
5,16,262144,187.04
5,16,524288,373.29
5,16,1048576,732.11
5,20,1,97.58
5,20,2,28.51
5,20,4,6.25
5,20,8,7.72
5,20,16,8.25
5,20,32,8.46
5,20,64,27.26
5,20,128,25.49
5,20,256,28.15
5,20,512,25.26
5,20,1024,32.40
5,20,2048,52.05
5,20,4096,73.07
5,20,8192,83.77
5,20,16384,33.49
5,20,32768,43.23
5,20,65536,76.86
5,20,131072,137.05
5,20,262144,257.32
5,20,524288,504.87
5,20,1048576,933.20
5,24,1,41.46
5,24,2,9.75
5,24,4,3.29
5,24,8,2.89
5,24,16,3.12
5,24,32,3.05
5,24,64,4.26
5,24,128,15.28
5,24,256,18.87
5,24,512,15.63
5,24,1024,21.04
5,24,2048,22.89
5,24,4096,44.69
5,24,8192,69.40
5,24,16384,32.84
5,24,32768,44.55
5,24,65536,82.44
5,24,131072,133.67
5,24,262144,260.67
5,24,524288,488.81
5,24,1048576,897.73
5,28,1,76.91
5,28,2,7.75
5,28,4,4.58
5,28,8,2.82
5,28,16,3.44
5,28,32,3.58
5,28,64,11.19
5,28,128,16.49
5,28,256,28.58
5,28,512,16.36
5,28,1024,23.12
5,28,2048,29.96
5,28,4096,50.64
5,28,8192,67.09
5,28,16384,34.54
5,28,32768,49.27
5,28,65536,91.52
5,28,131072,147.39
5,28,262144,274.83
5,28,524288,539.91
5,28,1048576,983.18
5,32,1,766.15
5,32,2,10.88
5,32,4,5.29
5,32,8,4.31
5,32,16,2.50
5,32,32,4.53
5,32,64,4.81
5,32,128,15.96
5,32,256,15.63
5,32,512,19.87
5,32,1024,20.92
5,32,2048,36.97
5,32,4096,44.18
5,32,8192,60.32
5,32,16384,36.33
5,32,32768,46.28
5,32,65536,82.77
5,32,131072,163.49
5,32,262144,288.98
5,32,524288,564.10
5,32,1048576,1050.42
5,36,1,7248.31
5,36,2,7.39
5,36,4,7.28
5,36,8,5.06
5,36,16,4.17
5,36,32,4.54
5,36,64,5.45
5,36,128,17.60
5,36,256,25.84
5,36,512,22.37
5,36,1024,22.24
5,36,2048,38.70
5,36,4096,45.70
5,36,8192,59.86
5,36,16384,37.53
5,36,32768,50.81
5,36,65536,89.44
5,36,131072,169.23
5,36,262144,327.17
5,36,524288,639.44
5,36,1048576,1270.69
5,40,1,3641.56
5,40,2,10.71
5,40,4,6.56
5,40,8,4.98
5,40,16,4.21
5,40,32,4.09
5,40,64,4.54
5,40,128,17.75
5,40,256,15.89
5,40,512,26.79
5,40,1024,21.23
5,40,2048,37.44
5,40,4096,44.99
5,40,8192,60.08
5,40,16384,39.62
5,40,32768,55.05
5,40,65536,100.11
5,40,131072,215.67
5,40,262144,411.99
5,40,524288,823.73
5,40,1048576,1605.74
5,44,1,2006.68
5,44,2,21.27
5,44,4,6.74
5,44,8,4.36
5,44,16,3.30
5,44,32,3.87
5,44,64,5.60
5,44,128,17.15
5,44,256,16.39
5,44,512,20.88
5,44,1024,29.50
5,44,2048,38.52
5,44,4096,46.88
5,44,8192,62.47
5,44,16384,41.00
5,44,32768,58.10
5,44,65536,106.32
5,44,131072,216.52
5,44,262144,413.20
5,44,524288,832.57
5,44,1048576,1702.82
5,48,1,1929.58
5,48,2,18.94
5,48,4,7.40
5,48,8,3.29
5,48,16,9.87
5,48,32,4.63
5,48,64,5.45
5,48,128,17.40
5,48,256,16.83
5,48,512,22.21
5,48,1024,24.04
5,48,2048,39.41
5,48,4096,48.10
5,48,8192,64.16
5,48,16384,50.05
5,48,32768,61.15
5,48,65536,110.85
5,48,131072,229.96
5,48,262144,438.07
5,48,524288,890.50
5,48,1048576,1746.03
0,4,1,3.84
0,4,2,0.42
0,4,4,0.35
0,4,8,0.44
0,4,16,0.28
0,4,32,0.43
0,4,64,1.67
0,4,128,4.49
0,4,256,7.75
0,4,512,4.58
0,4,1024,9.58
0,4,2048,9.42
0,4,4096,14.85
0,4,8192,20.75
0,4,16384,7.45
0,4,32768,8.81
0,4,65536,14.71
0,4,131072,29.61
0,4,262144,57.32
0,4,524288,112.22
0,4,1048576,263.72
0,8,1,0.87
0,8,2,0.51
0,8,4,2.49
0,8,8,0.73
0,8,16,0.80
0,8,32,0.75
0,8,64,0.92
0,8,128,7.61
0,8,256,7.43
0,8,512,7.86
0,8,1024,12.59
0,8,2048,11.62
0,8,4096,23.77
0,8,8192,30.66
0,8,16384,13.98
0,8,32768,15.10
0,8,65536,30.86
0,8,131072,58.23
0,8,262144,114.25
0,8,524288,264.01
0,8,1048576,479.05
0,12,1,31.23
0,12,2,1.44
0,12,4,5.42
0,12,8,2.01
0,12,16,1.75
0,12,32,1.70
0,12,64,1.36
0,12,128,9.87
0,12,256,18.81
0,12,512,12.40
0,12,1024,13.96
0,12,2048,21.24
0,12,4096,31.90
0,12,8192,38.46
0,12,16384,16.04
0,12,32768,20.79
0,12,65536,31.35
0,12,131072,73.88
0,12,262144,162.39
0,12,524288,338.42
0,12,1048576,678.57
0,16,1,1.02
0,16,2,0.82
0,16,4,5.72
0,16,8,0.93
0,16,16,1.07
0,16,32,1.12
0,16,64,1.00
0,16,128,10.93
0,16,256,10.61
0,16,512,11.31
0,16,1024,10.98
0,16,2048,20.55
0,16,4096,30.88
0,16,8192,43.85
0,16,16384,19.74
0,16,32768,33.84
0,16,65536,56.70
0,16,131072,115.17
0,16,262144,203.51
0,16,524288,393.02
0,16,1048576,741.04
0,20,1,63.49
0,20,2,2.22
0,20,4,4.94
0,20,8,2.28
0,20,16,3.34
0,20,32,2.89
0,20,64,2.56
0,20,128,15.63
0,20,256,21.23
0,20,512,14.32
0,20,1024,19.52
0,20,2048,24.65
0,20,4096,40.56
0,20,8192,52.59
0,20,16384,28.86
0,20,32768,47.68
0,20,65536,86.87
0,20,131072,171.42
0,20,262144,305.28
0,20,524288,619.54
0,20,1048576,1514.27
0,24,1,39.94
0,24,2,4.19
0,24,4,2.93
0,24,8,2.51
0,24,16,2.57
0,24,32,3.56
0,24,64,3.68
0,24,128,14.61
0,24,256,23.25
0,24,512,14.13
0,24,1024,20.89
0,24,2048,23.15
0,24,4096,39.77
